,incomes,costs,profit
0,4496.4,0,4496.4
1,5656.799999999999,0,5656.799999999999
2,5656.799999999999,0,5656.799999999999
3,5656.799999999999,0,5656.799999999999
4,10275.59481308407,0,10275.59481308407
5,10275.59481308407,0,10275.59481308407
6,13776.49329361295,0,13776.49329361295
7,15550.28142252547,0,15550.28142252547
8,15837.37885486016,0,15837.37885486016
9,16674.020539789213,0,16674.020539789213
10,17154.840831767666,0,17154.840831767666
11,17604.848945986654,0,17604.848945986654
12,21165.106744206063,0,21165.106744206063
13,21551.742728782792,0,21551.742728782792
14,22760.561175779992,0,22760.561175779992
15,25647.52409580907,0,25647.52409580907
16,28178.162575770224,0,28178.162575770224
17,28178.162575770224,0,28178.162575770224
18,28178.162575770224,0,28178.162575770224
19,29179.249240179273,0,29179.249240179273
20,29179.249240179273,0,29179.249240179273
21,29668.62744522271,0,29668.62744522271
22,30159.356915673627,0,30159.356915673627
23,31038.41127703963,0,31038.41127703963
24,31038.41127703963,0,31038.41127703963
25,34543.98958295863,0,34543.98958295863
26,34866.628257343444,0,34866.628257343444
27,34866.628257343444,0,34866.628257343444
28,34866.628257343444,0,34866.628257343444
29,35340.20692606224,0,35340.20692606224
30,37924.611986074255,0,37924.611986074255
31,38918.19310735167,0,38918.19310735167
32,38918.19310735167,0,38918.19310735167
33,38918.19310735167,0,38918.19310735167
34,41379.554799639605,0,41379.554799639605
35,41509.949134396964,0,41509.949134396964
36,44688.586487295775,0,44688.586487295775
37,45408.21563868395,0,45408.21563868395
38,45836.677639342255,0,45836.677639342255
39,45836.677639342255,0,45836.677639342255
40,46981.46189802585,0,46981.46189802585
41,47737.31617563642,0,47737.31617563642
42,51336.74963693773,0,51336.74963693773
43,53239.13251038604,0,53239.13251038604
44,55187.94584766986,0,55187.94584766986
45,57416.15873065274,0,57416.15873065274
46,60407.49668376905,0,60407.49668376905
47,60407.49668376905,0,60407.49668376905
48,60925.52318338879,0,60925.52318338879
49,61514.02681290186,0,61514.02681290186
50,61514.02681290186,0,61514.02681290186
51,62124.548162503044,0,62124.548162503044
52,62124.548162503044,0,62124.548162503044
53,63030.27893348112,0,63030.27893348112
54,63030.27893348112,0,63030.27893348112
55,65933.56351894893,0,65933.56351894893
56,67212.04108743736,0,67212.04108743736
57,67212.04108743736,0,67212.04108743736
58,67520.45821664404,0,67520.45821664404
