,incomes,costs,profit
0,8919.199999999999,0,8919.199999999999
1,8919.199999999999,0,8919.199999999999
2,9320.199999999999,0,9320.199999999999
3,10162.4,0,10162.4
4,10510.801428481709,0,10510.801428481709
5,10510.801428481709,0,10510.801428481709
6,12192.550145540477,0,12192.550145540477
7,12192.550145540477,0,12192.550145540477
8,12192.550145540477,0,12192.550145540477
9,13162.413393656998,0,13162.413393656998
10,13594.413393656998,0,13594.413393656998
11,16643.94760158376,0,16643.94760158376
12,16643.94760158376,0,16643.94760158376
13,20231.71745431942,0,20231.71745431942
14,21242.11530881033,0,21242.11530881033
15,22835.83949657619,0,22835.83949657619
16,25250.351799390577,0,25250.351799390577
17,25250.351799390577,0,25250.351799390577
18,25897.758070268326,0,25897.758070268326
19,27268.146847907938,0,27268.146847907938
20,27268.146847907938,0,27268.146847907938
21,28641.326828673664,0,28641.326828673664
22,29397.580681172964,0,29397.580681172964
23,29397.580681172964,0,29397.580681172964
24,35580.54364437193,0,35580.54364437193
25,36364.631534894696,0,36364.631534894696
26,36736.52024820871,0,36736.52024820871
27,37218.14780838233,0,37218.14780838233
28,40524.00676350761,0,40524.00676350761
29,40832.564180234345,0,40832.564180234345
30,46085.391095140505,0,46085.391095140505
31,46477.82053656809,0,46477.82053656809
32,46477.82053656809,0,46477.82053656809
33,47091.5981243195,0,47091.5981243195
34,47802.334272710075,0,47802.334272710075
35,48217.334272710075,0,48217.334272710075
36,48217.334272710075,0,48217.334272710075
37,48217.334272710075,0,48217.334272710075
38,48217.334272710075,0,48217.334272710075
39,48217.334272710075,0,48217.334272710075
40,48217.334272710075,0,48217.334272710075
41,50288.60260840772,0,50288.60260840772
42,51027.45944853168,0,51027.45944853168
43,55357.755251789335,0,55357.755251789335
44,56626.63036288046,0,56626.63036288046
45,57866.24941550738,0,57866.24941550738
46,60426.484969026526,0,60426.484969026526
47,60426.484969026526,0,60426.484969026526
48,60426.484969026526,0,60426.484969026526
49,61244.8644424484,0,61244.8644424484
50,62032.65848661631,0,62032.65848661631
51,62772.60858197844,0,62772.60858197844
52,64695.58483179494,0,64695.58483179494
53,64695.58483179494,0,64695.58483179494
54,69466.05168700966,0,69466.05168700966
55,69911.14936959343,0,69911.14936959343
56,70325.86410134469,0,70325.86410134469
57,70325.86410134469,0,70325.86410134469
58,73708.29444815987,0,73708.29444815987
59,73815.29444815987,0,73815.29444815987
60,79978.55884448889,0,79978.55884448889
61,81416.16614276989,0,81416.16614276989
62,81585.30857591607,0,81585.30857591607
63,81923.65881075482,0,81923.65881075482
64,82725.4197881837,0,82725.4197881837
65,83269.01969687399,0,83269.01969687399
66,83269.01969687399,0,83269.01969687399
67,83517.44190577496,0,83517.44190577496
68,83517.44190577496,0,83517.44190577496
69,83890.21138728775,0,83890.21138728775
70,83890.21138728775,0,83890.21138728775
71,85481.1197255852,0,85481.1197255852
72,85481.1197255852,0,85481.1197255852
73,90338.09909294,0,90338.09909294
74,91066.29485012504,0,91066.29485012504
75,91847.34878833829,0,91847.34878833829
76,93447.19732967978,0,93447.19732967978
77,94026.36315303849,0,94026.36315303849
78,94026.36315303849,0,94026.36315303849
79,95141.1308526708,0,95141.1308526708
80,95892.85615823555,0,95892.85615823555
81,97313.19677115313,0,97313.19677115313
82,97702.47846810638,0,97702.47846810638
83,98439.46064414507,0,98439.46064414507
84,104320.45340950621,0,104320.45340950621
85,106288.54057654444,0,106288.54057654444
86,106561.46105823785,0,106561.46105823785
87,106561.46105823785,0,106561.46105823785
88,109113.79612246885,0,109113.79612246885
89,110211.88564418223,0,110211.88564418223
90,115813.14353101257,0,115813.14353101257
91,116784.44825711318,0,116784.44825711318
92,116938.2793499344,0,116938.2793499344
93,118595.21631034305,0,118595.21631034305
94,119030.32170804455,0,119030.32170804455
95,119030.32170804455,0,119030.32170804455
96,119030.32170804455,0,119030.32170804455
97,120140.28571124162,0,120140.28571124162
98,120140.28571124162,0,120140.28571124162
99,121078.1218718858,0,121078.1218718858
100,121078.1218718858,0,121078.1218718858
101,121078.1218718858,0,121078.1218718858
102,121828.26309858664,0,121828.26309858664
103,123788.57888012179,0,123788.57888012179
104,126836.66733374874,0,126836.66733374874
105,127028.4389852081,0,127028.4389852081
106,127666.50465900124,0,127666.50465900124
107,129347.1728032248,0,129347.1728032248
108,130164.90238391886,0,130164.90238391886
109,130164.90238391886,0,130164.90238391886
110,132509.95066132568,0,132509.95066132568
111,132957.5944329805,0,132957.5944329805
112,133433.472232612,0,133433.472232612
113,133433.472232612,0,133433.472232612
114,139705.5412676773,0,139705.5412676773
115,140759.0691945559,0,140759.0691945559
116,141960.27776762933,0,141960.27776762933
117,142362.4425361557,0,142362.4425361557
118,145470.2707040456,0,145470.2707040456
119,147864.41632760598,0,147864.41632760598
120,154469.76285634478,0,154469.76285634478
121,154911.6587032755,0,154911.6587032755
122,154911.6587032755,0,154911.6587032755
