,incomes,costs,profit
0,3828.981868256783,0,3828.981868256783
1,6747.525126684195,0,6747.525126684195
2,7601.1251266841955,0,7601.1251266841955
3,7741.725126684196,0,7741.725126684196
4,8041.325126684195,0,8041.325126684195
5,8041.325126684195,0,8041.325126684195
6,8041.325126684195,0,8041.325126684195
7,13877.120187460428,0,13877.120187460428
8,14615.694969537073,0,14615.694969537073
9,14615.694969537073,0,14615.694969537073
10,14615.694969537073,0,14615.694969537073
11,17011.51825024658,0,17011.51825024658
12,17523.64008975862,0,17523.64008975862
13,18922.261843334836,0,18922.261843334836
14,20144.153011054583,0,20144.153011054583
15,22828.98549016441,0,22828.98549016441
16,23166.913259593217,0,23166.913259593217
17,23166.913259593217,0,23166.913259593217
18,25661.575743409507,0,25661.575743409507
19,25884.375743409506,0,25884.375743409506
20,26079.61780300413,0,26079.61780300413
21,26079.61780300413,0,26079.61780300413
22,26373.529661468947,0,26373.529661468947
23,27043.712539241897,0,27043.712539241897
24,28620.249183811153,0,28620.249183811153
25,29002.47007179619,0,29002.47007179619
26,30297.86180794249,0,30297.86180794249
27,31479.991864632335,0,31479.991864632335
28,31859.887307713685,0,31859.887307713685
29,35224.669900564266,0,35224.669900564266
30,35986.890556358834,0,35986.890556358834
31,39409.34084957442,0,39409.34084957442
32,39543.39752170951,0,39543.39752170951
33,39830.491007025346,0,39830.491007025346
34,40521.53069111429,0,40521.53069111429
35,40888.007823189626,0,40888.007823189626
36,40888.007823189626,0,40888.007823189626
37,45273.28591003641,0,45273.28591003641
38,45273.28591003641,0,45273.28591003641
39,45273.28591003641,0,45273.28591003641
40,46141.97942106556,0,46141.97942106556
41,48311.30543924381,0,48311.30543924381
42,49216.5462530423,0,49216.5462530423
43,52950.47607944094,0,52950.47607944094
44,54412.95331577887,0,54412.95331577887
45,56231.50733650302,0,56231.50733650302
46,56790.20410845904,0,56790.20410845904
47,56790.20410845904,0,56790.20410845904
48,59139.68851902253,0,59139.68851902253
49,59516.48851902253,0,59516.48851902253
50,60316.78889017041,0,60316.78889017041
51,61029.59834318486,0,61029.59834318486
52,61155.174295582634,0,61155.174295582634
53,61292.245499294375,0,61292.245499294375
54,64282.62339570496,0,64282.62339570496
55,65118.796390881354,0,65118.796390881354
56,66448.89533789168,0,66448.89533789168
57,66448.89533789168,0,66448.89533789168
58,67547.9050430156,0,67547.9050430156
59,69784.60715363015,0,69784.60715363015
60,72303.55073836287,0,72303.55073836287
61,75879.66701645215,0,75879.66701645215
62,76078.75170750712,0,76078.75170750712
63,76224.14127834952,0,76224.14127834952
64,76550.35786263994,0,76550.35786263994
65,77576.16237030392,0,77576.16237030392
66,77576.16237030392,0,77576.16237030392
67,80411.81662838349,0,80411.81662838349
68,80411.81662838349,0,80411.81662838349
69,80740.75206297703,0,80740.75206297703
70,82522.36705263682,0,82522.36705263682
71,84791.17737551696,0,84791.17737551696
72,85235.72766275505,0,85235.72766275505
73,89067.09944386253,0,89067.09944386253
74,89960.86253071175,0,89960.86253071175
75,92322.13219680649,0,92322.13219680649
76,92648.442228769,0,92648.442228769
77,92734.46507268987,0,92734.46507268987
78,93471.25414196958,0,93471.25414196958
