,incomes,costs,profit
0,5239.0,0,5239.0
1,9344.0,0,9344.0
2,9344.0,0,9344.0
3,9961.113979508747,0,9961.113979508747
4,10481.113979508747,0,10481.113979508747
5,11337.239728711695,0,11337.239728711695
6,11337.239728711695,0,11337.239728711695
7,12205.224546204145,0,12205.224546204145
8,12205.224546204145,0,12205.224546204145
9,12205.224546204145,0,12205.224546204145
10,15078.099690786139,0,15078.099690786139
11,15442.576504336566,0,15442.576504336566
12,15916.176504336567,0,15916.176504336567
13,19464.49424115353,0,19464.49424115353
14,20036.680246365573,0,20036.680246365573
15,29914.82391600831,0,29914.82391600831
16,30159.623916008306,0,30159.623916008306
17,30159.623916008306,0,30159.623916008306
18,30510.723725727978,0,30510.723725727978
19,30510.723725727978,0,30510.723725727978
20,30510.723725727978,0,30510.723725727978
21,31001.08248620082,0,31001.08248620082
22,32120.3388034427,0,32120.3388034427
23,32120.3388034427,0,32120.3388034427
24,32448.44732519571,0,32448.44732519571
25,32448.44732519571,0,32448.44732519571
26,32448.44732519571,0,32448.44732519571
27,32839.14772363727,0,32839.14772363727
28,37380.5212806625,0,37380.5212806625
29,37712.94605479157,0,37712.94605479157
30,38726.586278669514,0,38726.586278669514
31,41658.21060458639,0,41658.21060458639
32,41658.21060458639,0,41658.21060458639
33,42334.24320634429,0,42334.24320634429
34,42617.4971412312,0,42617.4971412312
35,43678.20381976468,0,43678.20381976468
36,43678.20381976468,0,43678.20381976468
37,43678.20381976468,0,43678.20381976468
38,43678.20381976468,0,43678.20381976468
39,43678.20381976468,0,43678.20381976468
40,46811.10533132592,0,46811.10533132592
41,46960.62054533724,0,46960.62054533724
42,47558.15710848695,0,47558.15710848695
43,52334.359198833,0,52334.359198833
44,53371.713720869426,0,53371.713720869426
45,63858.09548777744,0,63858.09548777744
46,64132.62551128073,0,64132.62551128073
47,64132.62551128073,0,64132.62551128073
48,64298.80429540266,0,64298.80429540266
49,64679.52054389015,0,64679.52054389015
50,64679.52054389015,0,64679.52054389015
51,65587.71496871293,0,65587.71496871293
52,66276.21857268336,0,66276.21857268336
53,66276.21857268336,0,66276.21857268336
54,66508.9859728526,0,66508.9859728526
55,66508.9859728526,0,66508.9859728526
56,66637.96151945669,0,66637.96151945669
57,67115.69705497999,0,67115.69705497999
58,71752.5159320739,0,71752.5159320739
59,72027.70129602378,0,72027.70129602378
60,73550.3143023294,0,73550.3143023294
61,78313.08838449423,0,78313.08838449423
62,78410.75788021018,0,78410.75788021018
63,78410.75788021018,0,78410.75788021018
64,78905.25545271604,0,78905.25545271604
65,80048.63963667261,0,80048.63963667261
66,80432.49203501668,0,80432.49203501668
67,80673.10654066694,0,80673.10654066694
68,80673.10654066694,0,80673.10654066694
69,81003.92667537414,0,81003.92667537414
70,83834.96196502863,0,83834.96196502863
71,84020.4317195928,0,84020.4317195928
72,84020.4317195928,0,84020.4317195928
73,88581.30864864621,0,88581.30864864621
74,90085.26821314459,0,90085.26821314459
75,101981.47951798144,0,101981.47951798144
76,103134.69625806953,0,103134.69625806953
77,103673.60012556947,0,103673.60012556947
78,104000.9961529525,0,104000.9961529525
79,104000.9961529525,0,104000.9961529525
80,104000.9961529525,0,104000.9961529525
81,104358.4136442316,0,104358.4136442316
82,104798.54232575503,0,104798.54232575503
83,104798.54232575503,0,104798.54232575503
84,104897.92209962806,0,104897.92209962806
85,106141.84366870069,0,106141.84366870069
86,106249.42580797679,0,106249.42580797679
87,106480.44834981047,0,106480.44834981047
88,110145.73237819939,0,110145.73237819939
89,110853.93982361395,0,110853.93982361395
90,112207.22521079438,0,112207.22521079438
91,115048.58052808662,0,115048.58052808662
92,115205.68474418735,0,115205.68474418735
93,116283.06894716984,0,116283.06894716984
94,117037.22932204763,0,117037.22932204763
95,117558.40973601589,0,117558.40973601589
96,117558.40973601589,0,117558.40973601589
97,118730.27948457185,0,118730.27948457185
98,118730.27948457185,0,118730.27948457185
99,119867.2403832682,0,119867.2403832682
