,incomes,costs,profit
0,5841.671810989534,0,5841.671810989534
1,10111.965379561449,0,10111.965379561449
2,10234.16537956145,0,10234.16537956145
3,10482.705115815937,0,10482.705115815937
4,10482.705115815937,0,10482.705115815937
5,10482.705115815937,0,10482.705115815937
6,10960.959557445984,0,10960.959557445984
7,11249.359557445983,0,11249.359557445983
8,11973.983462590031,0,11973.983462590031
9,11973.983462590031,0,11973.983462590031
10,13795.860655296712,0,13795.860655296712
11,14819.201883113852,0,14819.201883113852
12,16805.09571522889,0,16805.09571522889
13,18163.153920946057,0,18163.153920946057
14,20637.629091073373,0,20637.629091073373
15,27008.061777881143,0,27008.061777881143
16,27008.061777881143,0,27008.061777881143
17,30183.97858878374,0,30183.97858878374
18,30502.902109462004,0,30502.902109462004
19,31149.873803662285,0,31149.873803662285
20,31149.873803662285,0,31149.873803662285
21,31149.873803662285,0,31149.873803662285
22,31508.98831004921,0,31508.98831004921
23,31508.98831004921,0,31508.98831004921
24,31508.98831004921,0,31508.98831004921
25,32612.841148714146,0,32612.841148714146
26,33567.31870859823,0,33567.31870859823
27,34203.6075407815,0,34203.6075407815
28,37643.896163608515,0,37643.896163608515
29,37974.625947392546,0,37974.625947392546
30,40646.45607928063,0,40646.45607928063
31,42646.783813002425,0,42646.783813002425
32,42646.783813002425,0,42646.783813002425
33,43029.07633644559,0,43029.07633644559
34,43383.54514137544,0,43383.54514137544
35,43813.54514137543,0,43813.54514137543
36,43813.54514137543,0,43813.54514137543
37,44230.82314602301,0,44230.82314602301
38,44230.82314602301,0,44230.82314602301
39,44230.82314602301,0,44230.82314602301
40,46065.36816566656,0,46065.36816566656
41,46789.58975854606,0,46789.58975854606
42,49267.30356995417,0,49267.30356995417
43,51811.18425124053,0,51811.18425124053
44,54317.619277047146,0,54317.619277047146
45,58510.57078948295,0,58510.57078948295
46,58928.225210541445,0,58928.225210541445
47,61496.970928230454,0,61496.970928230454
48,62111.71295557287,0,62111.71295557287
49,62476.77710290173,0,62476.77710290173
50,63107.46068693325,0,63107.46068693325
51,64093.71931434195,0,64093.71931434195
52,64378.632024474784,0,64378.632024474784
53,64378.632024474784,0,64378.632024474784
54,64378.632024474784,0,64378.632024474784
55,64934.91075408385,0,64934.91075408385
56,65562.21511171394,0,65562.21511171394
57,66193.7732817279,0,66193.7732817279
58,69365.32537393492,0,69365.32537393492
59,70184.86791744671,0,70184.86791744671
60,73492.15349504782,0,73492.15349504782
61,76451.05901817739,0,76451.05901817739
62,76451.05901817739,0,76451.05901817739
63,76578.30361499298,0,76578.30361499298
64,76911.29391225083,0,76911.29391225083
65,77669.98568936219,0,77669.98568936219
66,77669.98568936219,0,77669.98568936219
67,78128.21721047047,0,78128.21721047047
68,78128.21721047047,0,78128.21721047047
69,78485.84327723438,0,78485.84327723438
70,79694.86036140144,0,79694.86036140144
71,81015.28901646017,0,81015.28901646017
72,82258.35093172449,0,82258.35093172449
73,85077.21957603274,0,85077.21957603274
74,86811.62820176387,0,86811.62820176387
75,91131.99918659545,0,91131.99918659545
76,91737.14477280506,0,91737.14477280506
77,94432.9094601521,0,94432.9094601521
78,95088.3735100858,0,95088.3735100858
79,95713.47955400129,0,95713.47955400129
80,96506.71405133314,0,96506.71405133314
81,97412.77215330838,0,97412.77215330838
82,97772.01675308726,0,97772.01675308726
83,97772.01675308726,0,97772.01675308726
84,97772.01675308726,0,97772.01675308726
85,98920.2317045846,0,98920.2317045846
86,99203.34008496844,0,99203.34008496844
87,99993.33676999657,0,99993.33676999657
88,102078.70217549427,0,102078.70217549427
89,103173.1134523855,0,103173.1134523855
90,106220.35312498138,0,106220.35312498138
91,109185.08927688166,0,109185.08927688166
92,109185.08927688166,0,109185.08927688166
93,109960.68292266184,0,109960.68292266184
94,110301.43799870268,0,110301.43799870268
95,110301.43799870268,0,110301.43799870268
96,110301.43799870268,0,110301.43799870268
97,111179.86872121152,0,111179.86872121152
98,111179.86872121152,0,111179.86872121152
99,111873.01357729711,0,111873.01357729711
100,112438.30335164764,0,112438.30335164764
101,112767.39796044993,0,112767.39796044993
102,114991.71406132127,0,114991.71406132127
103,115856.63521127768,0,115856.63521127768
104,119141.43532726927,0,119141.43532726927
105,122441.17346534552,0,122441.17346534552
106,122441.17346534552,0,122441.17346534552
107,125897.23418794837,0,125897.23418794837
108,126851.52363719871,0,126851.52363719871
109,126851.52363719871,0,126851.52363719871
110,128461.61470918379,0,128461.61470918379
111,128811.41470918378,0,128811.41470918378
112,129211.66337881498,0,129211.66337881498
113,129211.66337881498,0,129211.66337881498
114,129325.13403197889,0,129325.13403197889
115,129428.58430990958,0,129428.58430990958
116,130235.98851282934,0,130235.98851282934
117,130957.50841100913,0,130957.50841100913
118,132825.57304166857,0,132825.57304166857
119,135259.21933440576,0,135259.21933440576
120,139658.94353101566,0,139658.94353101566
121,141251.43263150414,0,141251.43263150414
122,141251.43263150414,0,141251.43263150414
123,142376.8793328188,0,142376.8793328188
124,142634.52540509353,0,142634.52540509353
125,143422.30919503293,0,143422.30919503293
126,143422.30919503293,0,143422.30919503293
127,143422.30919503293,0,143422.30919503293
128,143422.30919503293,0,143422.30919503293
129,143422.30919503293,0,143422.30919503293
130,144087.54418105088,0,144087.54418105088
131,144087.54418105088,0,144087.54418105088
132,145921.47894496194,0,145921.47894496194
133,146537.75278099376,0,146537.75278099376
134,151809.13853519884,0,151809.13853519884
135,154701.0951159322,0,154701.0951159322
136,155079.18775720694,0,155079.18775720694
137,157802.41722117303,0,157802.41722117303
138,157802.41722117303,0,157802.41722117303
139,158129.92237347993,0,158129.92237347993
140,160235.79951913355,0,160235.79951913355
141,160235.79951913355,0,160235.79951913355
142,160235.79951913355,0,160235.79951913355
143,160235.79951913355,0,160235.79951913355
144,160301.2212007981,0,160301.2212007981
145,160301.2212007981,0,160301.2212007981
146,161531.09541606728,0,161531.09541606728
147,161725.07520961907,0,161725.07520961907
148,162652.62072968588,0,162652.62072968588
149,165351.48861766382,0,165351.48861766382
