,incomes,costs,profit
0,6478.2,0,6478.2
1,7709.679591501278,0,7709.679591501278
2,8139.679591501278,0,8139.679591501278
3,8922.73382980357,0,8922.73382980357
4,8922.73382980357,0,8922.73382980357
5,9248.850183131357,0,9248.850183131357
6,9248.850183131357,0,9248.850183131357
7,10084.250183131357,0,10084.250183131357
8,10084.250183131357,0,10084.250183131357
9,14989.713207400273,0,14989.713207400273
10,16176.608885597907,0,16176.608885597907
11,16533.409015299032,0,16533.409015299032
12,16672.40901529903,0,16672.40901529903
13,19041.30716527437,0,19041.30716527437
14,25677.53334751401,0,25677.53334751401
15,25913.53334751401,0,25913.53334751401
16,28569.963444728404,0,28569.963444728404
17,28569.963444728404,0,28569.963444728404
18,28984.963444728404,0,28984.963444728404
19,29212.826818002646,0,29212.826818002646
20,30878.59598392262,0,30878.59598392262
21,30878.59598392262,0,30878.59598392262
22,31237.777593029463,0,31237.777593029463
23,31609.156364954113,0,31609.156364954113
24,31609.156364954113,0,31609.156364954113
25,32523.95590855761,0,32523.95590855761
26,33192.93294593993,0,33192.93294593993
27,33609.75392263613,0,33609.75392263613
28,37972.43442037537,0,37972.43442037537
29,38411.035073691455,0,38411.035073691455
30,42248.05292576615,0,42248.05292576615
31,42676.15170808741,0,42676.15170808741
32,43255.06945430133,0,43255.06945430133
33,44147.36953743749,0,44147.36953743749
34,44517.44303787931,0,44517.44303787931
35,45065.680652625815,0,45065.680652625815
36,45065.680652625815,0,45065.680652625815
37,45065.680652625815,0,45065.680652625815
38,45065.680652625815,0,45065.680652625815
39,48975.7591666409,0,48975.7591666409
40,51236.07520135228,0,51236.07520135228
41,52190.97573537006,0,52190.97573537006
42,52807.44752575653,0,52807.44752575653
43,55319.531855198475,0,55319.531855198475
44,62528.16085719032,0,62528.16085719032
45,62528.16085719032,0,62528.16085719032
46,64440.73696341764,0,64440.73696341764
47,64440.73696341764,0,64440.73696341764
48,64838.73696341764,0,64838.73696341764
49,65582.33206830727,0,65582.33206830727
50,67283.32130105334,0,67283.32130105334
51,67477.65523129473,0,67477.65523129473
52,67782.51213915039,0,67782.51213915039
53,67782.51213915039,0,67782.51213915039
54,67782.51213915039,0,67782.51213915039
55,68321.86749578353,0,68321.86749578353
56,68953.13324905446,0,68953.13324905446
57,68953.13324905446,0,68953.13324905446
58,73099.84256356007,0,73099.84256356007
59,73908.18070997993,0,73908.18070997993
60,78799.84063755664,0,78799.84063755664
61,80079.7887278587,0,80079.7887278587
62,80261.11373008964,0,80261.11373008964
63,80648.14902638816,0,80648.14902638816
64,80989.4605303316,0,80989.4605303316
65,81873.9957916988,0,81873.9957916988
66,81873.9957916988,0,81873.9957916988
67,82196.63702319025,0,82196.63702319025
68,82196.63702319025,0,82196.63702319025
69,85712.4770644259,0,85712.4770644259
70,88886.57090112088,0,88886.57090112088
71,89517.59666225797,0,89517.59666225797
72,89517.59666225797,0,89517.59666225797
73,92045.79650664088,0,92045.79650664088
74,99013.37038926758,0,99013.37038926758
75,99013.37038926758,0,99013.37038926758
76,100055.8788715998,0,100055.8788715998
77,100163.59672223016,0,100163.59672223016
78,100450.24177242877,0,100450.24177242877
79,101521.01230177724,0,101521.01230177724
80,103094.1433359166,0,103094.1433359166
81,103408.54040822695,0,103408.54040822695
82,103664.08889530081,0,103664.08889530081
83,103664.08889530081,0,103664.08889530081
84,103664.08889530081,0,103664.08889530081
85,105858.88935683007,0,105858.88935683007
86,106714.19808583776,0,106714.19808583776
87,106714.19808583776,0,106714.19808583776
88,110244.96790128706,0,110244.96790128706
89,111575.98141428923,0,111575.98141428923
90,115571.61729998328,0,115571.61729998328
91,116066.62844109544,0,116066.62844109544
92,116216.61131967648,0,116216.61131967648
93,117465.09948285634,0,117465.09948285634
94,118070.26769398284,0,118070.26769398284
95,118478.16563600063,0,118478.16563600063
96,118478.16563600063,0,118478.16563600063
97,119603.69422862062,0,119603.69422862062
98,119603.69422862062,0,119603.69422862062
99,123174.09966178481,0,123174.09966178481
100,125466.69158600582,0,125466.69158600582
101,125466.69158600582,0,125466.69158600582
102,126593.18995309046,0,126593.18995309046
103,127132.32959640583,0,127132.32959640583
104,136157.3573558451,0,136157.3573558451
105,136157.3573558451,0,136157.3573558451
106,136157.3573558451,0,136157.3573558451
107,137233.45085573941,0,137233.45085573941
108,137233.45085573941,0,137233.45085573941
109,137558.9861929563,0,137558.9861929563
110,140127.95715442637,0,140127.95715442637
111,140364.24641183132,0,140364.24641183132
112,140364.24641183132,0,140364.24641183132
113,140364.24641183132,0,140364.24641183132
114,140512.14068259633,0,140512.14068259633
