,incomes,costs,profit
0,6235.778848745701,0,6235.778848745701
1,6560.172561613417,0,6560.172561613417
2,7846.079734633145,0,7846.079734633145
3,8258.899788831694,0,8258.899788831694
4,8258.899788831694,0,8258.899788831694
5,8258.899788831694,0,8258.899788831694
6,15698.532317369227,0,15698.532317369227
7,15698.532317369227,0,15698.532317369227
8,15986.396178296012,0,15986.396178296012
9,16820.119743382937,0,16820.119743382937
10,17294.75930959467,0,17294.75930959467
11,17575.6541595514,0,17575.6541595514
12,17575.6541595514,0,17575.6541595514
13,17575.6541595514,0,17575.6541595514
14,21867.27169815186,0,21867.27169815186
15,25717.615554538235,0,25717.615554538235
16,26080.34686614451,0,26080.34686614451
17,27226.052271230285,0,27226.052271230285
18,27226.052271230285,0,27226.052271230285
19,28374.38688703096,0,28374.38688703096
20,28873.45824681829,0,28873.45824681829
21,29956.305087655775,0,29956.305087655775
22,30093.77865421293,0,30093.77865421293
23,30968.259317760727,0,30968.259317760727
24,31127.821944027513,0,31127.821944027513
25,31993.453019410288,0,31993.453019410288
26,31993.453019410288,0,31993.453019410288
27,34984.159335162185,0,34984.159335162185
28,35843.07220068898,0,35843.07220068898
29,36190.51253098266,0,36190.51253098266
30,41262.70656902876,0,41262.70656902876
31,41691.22120219715,0,41691.22120219715
32,41691.22120219715,0,41691.22120219715
33,42318.68007606651,0,42318.68007606651
34,42928.94127237752,0,42928.94127237752
35,43051.536014892874,0,43051.536014892874
36,50379.064375823626,0,50379.064375823626
37,50379.064375823626,0,50379.064375823626
38,50379.064375823626,0,50379.064375823626
39,50379.064375823626,0,50379.064375823626
40,50682.42344770354,0,50682.42344770354
41,51267.24373204749,0,51267.24373204749
42,51914.937004537845,0,51914.937004537845
43,51914.937004537845,0,51914.937004537845
44,56000.09668818775,0,56000.09668818775
45,58408.87096926193,0,58408.87096926193
46,58768.56442048674,0,58768.56442048674
47,59420.95261832457,0,59420.95261832457
48,59420.95261832457,0,59420.95261832457
49,60481.72122557512,0,60481.72122557512
50,60969.658001798816,0,60969.658001798816
51,61768.12774337749,0,61768.12774337749
52,62663.66386975568,0,62663.66386975568
53,63338.16314771733,0,63338.16314771733
54,63486.51154478403,0,63486.51154478403
55,63763.21828238223,0,63763.21828238223
56,64247.292571679056,0,64247.292571679056
57,66156.94867655079,0,66156.94867655079
58,67738.2336119897,0,67738.2336119897
59,67861.01586583955,0,67861.01586583955
60,72096.65730735232,0,72096.65730735232
61,72943.61920374165,0,72943.61920374165
62,73063.91002656851,0,73063.91002656851
63,73308.37162777422,0,73308.37162777422
64,73624.31871709954,0,73624.31871709954
65,74046.2285261231,0,74046.2285261231
66,78904.14743301111,0,78904.14743301111
67,79333.56005400274,0,79333.56005400274
68,79333.56005400274,0,79333.56005400274
69,79682.5479285806,0,79682.5479285806
70,80278.09708811525,0,80278.09708811525
71,80752.01641638349,0,80752.01641638349
72,80752.01641638349,0,80752.01641638349
73,81096.79038250078,0,81096.79038250078
74,83559.73179931722,0,83559.73179931722
75,85351.6238010083,0,85351.6238010083
76,85845.5345232735,0,85845.5345232735
77,86657.24094413611,0,86657.24094413611
78,86657.24094413611,0,86657.24094413611
79,88073.76807262906,0,88073.76807262906
80,88757.98463153504,0,88757.98463153504
81,89866.77958596418,0,89866.77958596418
82,89866.77958596418,0,89866.77958596418
83,91112.76065741474,0,91112.76065741474
84,91112.76065741474,0,91112.76065741474
85,93055.6497960677,0,93055.6497960677
86,93343.31589201256,0,93343.31589201256
87,94013.14187038937,0,94013.14187038937
88,95194.73232681672,0,95194.73232681672
89,95934.35471371662,0,95934.35471371662
90,98715.78395550985,0,98715.78395550985
91,99422.77903316985,0,99422.77903316985
92,99531.95765050154,0,99531.95765050154
93,101360.8197559435,0,101360.8197559435
94,101360.8197559435,0,101360.8197559435
95,101360.8197559435,0,101360.8197559435
96,105939.24079228292,0,105939.24079228292
97,106541.57712860656,0,106541.57712860656
98,106541.57712860656,0,106541.57712860656
99,107050.28400751782,0,107050.28400751782
100,107050.28400751782,0,107050.28400751782
101,107050.28400751782,0,107050.28400751782
102,108047.87387604777,0,108047.87387604777
103,108246.87027954204,0,108246.87027954204
104,111776.47849254093,0,111776.47849254093
105,112815.92770368325,0,112815.92770368325
106,113078.19978898403,0,113078.19978898403
107,115067.5782241739,0,115067.5782241739
108,115612.88664216084,0,115612.88664216084
109,115936.66400748117,0,115936.66400748117
110,117285.38301396488,0,117285.38301396488
111,117604.93852066399,0,117604.93852066399
112,117940.04208356225,0,117940.04208356225
113,118439.56326350996,0,118439.56326350996
114,118873.64555332433,0,118873.64555332433
115,119834.13095345603,0,119834.13095345603
116,120440.75526771735,0,120440.75526771735
117,120862.49968720476,0,120862.49968720476
118,122309.42961100517,0,122309.42961100517
119,123857.0071963716,0,123857.0071963716
120,129445.62374386887,0,129445.62374386887
121,129984.64672253016,0,129984.64672253016
122,129984.64672253016,0,129984.64672253016
123,131723.35055841118,0,131723.35055841118
124,131982.6136016827,0,131982.6136016827
125,132291.88938263585,0,132291.88938263585
126,135790.30381213318,0,135790.30381213318
127,135790.30381213318,0,135790.30381213318
128,135790.30381213318,0,135790.30381213318
129,135790.30381213318,0,135790.30381213318
130,135790.30381213318,0,135790.30381213318
131,135790.30381213318,0,135790.30381213318
132,136209.87747006773,0,136209.87747006773
133,136209.87747006773,0,136209.87747006773
