,incomes,costs,profit
0,2531.8,0,2531.8
1,10131.164234321073,0,10131.164234321073
2,10131.164234321073,0,10131.164234321073
3,10266.164234321071,0,10266.164234321071
4,10266.164234321071,0,10266.164234321071
5,10266.164234321071,0,10266.164234321071
6,10662.763140577792,0,10662.763140577792
7,10806.243205264605,0,10806.243205264605
8,11137.123876783175,0,11137.123876783175
9,11502.730366535045,0,11502.730366535045
10,13711.043131371789,0,13711.043131371789
11,14300.507536675052,0,14300.507536675052
12,15064.663718014428,0,15064.663718014428
13,19341.740212513207,0,19341.740212513207
14,20971.35082930994,0,20971.35082930994
15,21340.562025974596,0,21340.562025974596
16,21667.477282840628,0,21667.477282840628
17,23011.05512030066,0,23011.05512030066
18,23011.05512030066,0,23011.05512030066
19,23011.05512030066,0,23011.05512030066
20,23279.908674226077,0,23279.908674226077
21,23417.892932020848,0,23417.892932020848
22,23417.892932020848,0,23417.892932020848
23,24009.964652214003,0,24009.964652214003
24,24841.737437995904,0,24841.737437995904
25,30634.186975701134,0,30634.186975701134
26,31338.432598435375,0,31338.432598435375
27,31912.177797481698,0,31912.177797481698
28,31912.177797481698,0,31912.177797481698
29,32346.72276430971,0,32346.72276430971
30,33234.243317741064,0,33234.243317741064
31,38676.05963609574,0,38676.05963609574
32,38676.05963609574,0,38676.05963609574
33,38772.89856104506,0,38772.89856104506
34,39165.03585873045,0,39165.03585873045
35,39509.693781316164,0,39509.693781316164
36,39509.693781316164,0,39509.693781316164
37,39509.693781316164,0,39509.693781316164
38,39509.693781316164,0,39509.693781316164
39,39509.693781316164,0,39509.693781316164
40,40962.56564694667,0,40962.56564694667
41,42169.25721093892,0,42169.25721093892
42,43451.39805956835,0,43451.39805956835
43,47867.50442400397,0,47867.50442400397
44,48992.632795156846,0,48992.632795156846
45,48992.632795156846,0,48992.632795156846
46,49651.92310996362,0,49651.92310996362
47,50402.541200767846,0,50402.541200767846
48,50402.541200767846,0,50402.541200767846
49,50736.159479808106,0,50736.159479808106
50,51301.182173648325,0,51301.182173648325
51,51606.63662804996,0,51606.63662804996
52,51919.2374933462,0,51919.2374933462
53,52359.66798618058,0,52359.66798618058
54,53097.729608428184,0,53097.729608428184
55,58308.958498060696,0,58308.958498060696
56,59792.3762967288,0,59792.3762967288
57,60277.088441342115,0,60277.088441342115
58,60593.930591749115,0,60593.930591749115
59,61243.889256097296,0,61243.889256097296
60,61513.00206399992,0,61513.00206399992
61,67462.24734906771,0,67462.24734906771
62,67773.40368567889,0,67773.40368567889
63,67773.40368567889,0,67773.40368567889
64,68272.24249504322,0,68272.24249504322
