,incomes,costs,profit
0,4585.6,0,4585.6
1,5000.6,0,5000.6
2,5948.553763709569,0,5948.553763709569
3,6083.553763709569,0,6083.553763709569
4,9081.450810605238,0,9081.450810605238
5,9081.450810605238,0,9081.450810605238
6,10282.373478153306,0,10282.373478153306
7,14342.596337831754,0,14342.596337831754
8,15104.945521759764,0,15104.945521759764
9,16903.521180428732,0,16903.521180428732
10,17040.243885203174,0,17040.243885203174
11,17040.243885203174,0,17040.243885203174
12,17922.848952939217,0,17922.848952939217
13,21535.654084981667,0,21535.654084981667
14,23563.372433995886,0,23563.372433995886
15,24430.49047933974,0,24430.49047933974
16,25732.639402763347,0,25732.639402763347
17,26013.758972884385,0,26013.758972884385
18,26013.758972884385,0,26013.758972884385
19,26406.857649926988,0,26406.857649926988
20,26406.857649926988,0,26406.857649926988
21,26406.857649926988,0,26406.857649926988
22,27650.20912292228,0,27650.20912292228
23,27887.21455213271,0,27887.21455213271
24,32941.67444404291,0,32941.67444404291
25,33129.26623897254,0,33129.26623897254
26,33891.404422750995,0,33891.404422750995
27,33891.404422750995,0,33891.404422750995
28,34563.92237205863,0,34563.92237205863
29,34723.217631444495,0,34723.217631444495
30,37405.26483199021,0,37405.26483199021
31,37515.80126858253,0,37515.80126858253
32,37973.238698690875,0,37973.238698690875
33,38080.60736735839,0,38080.60736735839
34,39226.84347330853,0,39226.84347330853
35,39655.16536899121,0,39655.16536899121
36,40577.877821255104,0,40577.877821255104
37,44136.79684107115,0,44136.79684107115
38,44136.79684107115,0,44136.79684107115
39,46312.46444289438,0,46312.46444289438
40,47216.35878960438,0,47216.35878960438
41,47615.370213861825,0,47615.370213861825
42,48612.405482581984,0,48612.405482581984
43,54246.1364858826,0,54246.1364858826
44,55808.603622674884,0,55808.603622674884
45,55808.603622674884,0,55808.603622674884
46,58540.78649318557,0,58540.78649318557
47,58636.407753067804,0,58636.407753067804
48,58991.10797502413,0,58991.10797502413
49,59293.27558009364,0,59293.27558009364
50,59293.27558009364,0,59293.27558009364
51,59658.02246200161,0,59658.02246200161
52,60541.738978001944,0,60541.738978001944
53,60859.92334582828,0,60859.92334582828
54,67675.81363670251,0,67675.81363670251
55,68088.43346840498,0,68088.43346840498
56,68550.52388630522,0,68550.52388630522
57,68550.52388630522,0,68550.52388630522
58,69092.43470505156,0,69092.43470505156
59,69969.61896865329,0,69969.61896865329
60,72650.39866458713,0,72650.39866458713
