,incomes,costs,profit
0,8956.235061842097,0,8956.235061842097
1,9298.731231837759,0,9298.731231837759
2,9713.73123183776,0,9713.73123183776
3,9815.72588102639,0,9815.72588102639
4,11063.259611446709,0,11063.259611446709
5,11457.459611446708,0,11457.459611446708
6,11774.859611446707,0,11774.859611446707
7,14258.1684804746,0,14258.1684804746
8,14984.394459172523,0,14984.394459172523
9,14984.394459172523,0,14984.394459172523
10,14984.394459172523,0,14984.394459172523
11,15871.492346318204,0,15871.492346318204
12,19226.904377471124,0,19226.904377471124
13,20653.543857194516,0,20653.543857194516
14,21608.91320523028,0,21608.91320523028
15,26636.29480522016,0,26636.29480522016
16,27281.617515174705,0,27281.617515174705
17,27689.292627499915,0,27689.292627499915
18,29847.973401153544,0,29847.973401153544
19,30367.99693873501,0,30367.99693873501
20,30367.99693873501,0,30367.99693873501
21,30367.99693873501,0,30367.99693873501
22,30367.99693873501,0,30367.99693873501
23,31042.771332422966,0,31042.771332422966
24,31042.771332422966,0,31042.771332422966
25,32345.504318801934,0,32345.504318801934
26,32345.504318801934,0,32345.504318801934
27,34413.670480040906,0,34413.670480040906
28,37336.06951549554,0,37336.06951549554
29,37863.73466451198,0,37863.73466451198
30,43922.63046348276,0,43922.63046348276
31,44482.85313387894,0,44482.85313387894
32,44987.350827804934,0,44987.350827804934
33,45131.57658167593,0,45131.57658167593
34,45530.45363983765,0,45530.45363983765
35,46291.00696149495,0,46291.00696149495
36,46291.00696149495,0,46291.00696149495
37,46614.77747327854,0,46614.77747327854
38,46614.77747327854,0,46614.77747327854
39,46614.77747327854,0,46614.77747327854
40,47451.137887822166,0,47451.137887822166
41,48981.89804791187,0,48981.89804791187
42,51415.71281296499,0,51415.71281296499
43,54488.03649476466,0,54488.03649476466
44,55997.56508411135,0,55997.56508411135
45,60019.245101019995,0,60019.245101019995
46,60462.854255410886,0,60462.854255410886
47,60879.70017419818,0,60879.70017419818
48,63064.968333987614,0,63064.968333987614
49,63706.66680594513,0,63706.66680594513
50,64345.74629158775,0,64345.74629158775
51,64949.2965756648,0,64949.2965756648
52,64949.2965756648,0,64949.2965756648
53,65137.430508859004,0,65137.430508859004
54,65137.430508859004,0,65137.430508859004
55,65645.24014981731,0,65645.24014981731
56,65906.0579545812,0,65906.0579545812
57,66479.34503013686,0,66479.34503013686
58,70492.10798916158,0,70492.10798916158
59,70907.30798916158,0,70907.30798916158
60,77497.07415482326,0,77497.07415482326
61,78444.01648319882,0,78444.01648319882
62,78981.62049489294,0,78981.62049489294
63,78981.62049489294,0,78981.62049489294
64,79472.93678859372,0,79472.93678859372
65,81081.1235122353,0,81081.1235122353
66,81081.1235122353,0,81081.1235122353
67,81341.81302411217,0,81341.81302411217
68,81341.81302411217,0,81341.81302411217
69,81684.66601179919,0,81684.66601179919
70,82326.83494122194,0,82326.83494122194
71,83666.1436640559,0,83666.1436640559
72,85414.6832817627,0,85414.6832817627
73,89161.93275692091,0,89161.93275692091
74,89797.48562209161,0,89797.48562209161
75,94622.63873207479,0,94622.63873207479
76,95287.23267078541,0,95287.23267078541
77,95847.00313737063,0,95847.00313737063
78,96707.22029603855,0,96707.22029603855
79,98508.91178422578,0,98508.91178422578
80,99283.7358790999,0,99283.7358790999
81,100017.305355859,0,100017.305355859
82,100017.305355859,0,100017.305355859
83,100332.32577831783,0,100332.32577831783
84,100332.32577831783,0,100332.32577831783
85,102874.52171693789,0,102874.52171693789
86,103318.25186781859,0,103318.25186781859
87,103318.25186781859,0,103318.25186781859
88,107916.04953050821,0,107916.04953050821
89,109276.54636540315,0,109276.54636540315
90,116437.27957161845,0,116437.27957161845
91,116437.27957161845,0,116437.27957161845
92,116516.37729003397,0,116516.37729003397
93,117614.53354637678,0,117614.53354637678
94,118082.6473263114,0,118082.6473263114
95,118978.3657801477,0,118978.3657801477
96,118978.3657801477,0,118978.3657801477
97,120126.96450654278,0,120126.96450654278
98,120126.96450654278,0,120126.96450654278
99,120873.81374921234,0,120873.81374921234
100,120873.81374921234,0,120873.81374921234
101,120937.61508166838,0,120937.61508166838
102,124191.78105763173,0,124191.78105763173
103,125374.95960638727,0,125374.95960638727
104,129819.26555468302,0,129819.26555468302
105,133539.4760439731,0,133539.4760439731
106,133977.1924017522,0,133977.1924017522
107,135492.01144759278,0,135492.01144759278
108,137194.5607380579,0,137194.5607380579
109,137794.04103584774,0,137794.04103584774
110,139748.2706538595,0,139748.2706538595
111,139748.2706538595,0,139748.2706538595
112,140268.40021151106,0,140268.40021151106
113,140268.40021151106,0,140268.40021151106
114,140372.10492416317,0,140372.10492416317
115,140948.8101374457,0,140948.8101374457
116,142350.934418081,0,142350.934418081
117,142691.51352059157,0,142691.51352059157
118,146478.23661558732,0,146478.23661558732
119,148976.12289610598,0,148976.12289610598
120,157427.8882504939,0,157427.8882504939
121,157427.8882504939,0,157427.8882504939
122,157427.8882504939,0,157427.8882504939
123,158340.86703724627,0,158340.86703724627
124,158526.33594397563,0,158526.33594397563
125,159144.31250520094,0,159144.31250520094
126,159144.31250520094,0,159144.31250520094
127,159144.31250520094,0,159144.31250520094
128,159144.31250520094,0,159144.31250520094
129,159709.50723088396,0,159709.50723088396
130,159709.50723088396,0,159709.50723088396
131,159709.50723088396,0,159709.50723088396
132,161404.7444161073,0,161404.7444161073
133,162582.55646282254,0,162582.55646282254
134,169852.665880737,0,169852.665880737
135,172044.97574234527,0,172044.97574234527
136,173135.25755542138,0,173135.25755542138
137,174864.54120206434,0,174864.54120206434
138,175536.46436014405,0,175536.46436014405
139,176189.07336123963,0,176189.07336123963
140,179089.23454330105,0,179089.23454330105
141,179089.23454330105,0,179089.23454330105
142,179089.23454330105,0,179089.23454330105
143,179089.23454330105,0,179089.23454330105
144,179192.04867799673,0,179192.04867799673
145,179383.61086887104,0,179383.61086887104
146,180519.91926416726,0,180519.91926416726
147,180519.91926416726,0,180519.91926416726
148,183316.54615771235,0,183316.54615771235
149,186365.84542622964,0,186365.84542622964
150,194038.85262539238,0,194038.85262539238
151,194038.85262539238,0,194038.85262539238
152,194822.655217597,0,194822.655217597
153,197026.48001136875,0,197026.48001136875
154,197487.7830370565,0,197487.7830370565
155,197873.73061185778,0,197873.73061185778
156,197873.73061185778,0,197873.73061185778
157,197873.73061185778,0,197873.73061185778
158,197873.73061185778,0,197873.73061185778
159,198332.14736150275,0,198332.14736150275
160,198332.14736150275,0,198332.14736150275
161,198994.0778230879,0,198994.0778230879
162,199323.6114716941,0,199323.6114716941
163,201610.86044549622,0,201610.86044549622
164,208051.46354658305,0,208051.46354658305
165,210569.8685106391,0,210569.8685106391
166,210754.24185919118,0,210754.24185919118
167,213201.22654601364,0,213201.22654601364
168,215398.06831342686,0,215398.06831342686
169,216234.6267001829,0,216234.6267001829
170,217993.821289621,0,217993.821289621
171,218734.12675602065,0,218734.12675602065
172,218734.12675602065,0,218734.12675602065
173,219647.07507935335,0,219647.07507935335
174,220416.949851037,0,220416.949851037
175,220610.98812615505,0,220610.98812615505
176,220979.55115977998,0,220979.55115977998
177,222085.77328218176,0,222085.77328218176
178,223753.84695206847,0,223753.84695206847
179,225755.47341640724,0,225755.47341640724
180,232462.0006276613,0,232462.0006276613
181,232462.0006276613,0,232462.0006276613
182,233413.49089676427,0,233413.49089676427
183,235676.4107177467,0,235676.4107177467
184,236124.79446899256,0,236124.79446899256
185,236312.72496175487,0,236312.72496175487
186,236684.79405687575,0,236684.79405687575
187,236684.79405687575,0,236684.79405687575
188,237528.62593994505,0,237528.62593994505
189,237701.2587739307,0,237701.2587739307
190,238041.40850803064,0,238041.40850803064
191,238041.40850803064,0,238041.40850803064
192,238504.158811856,0,238504.158811856
193,239788.89953467652,0,239788.89953467652
194,244934.7421424262,0,244934.7421424262
195,248018.29093213257,0,248018.29093213257
196,248018.29093213257,0,248018.29093213257
197,249687.42168118333,0,249687.42168118333
198,252812.4117839652,0,252812.4117839652
199,252812.4117839652,0,252812.4117839652
200,254667.8022410696,0,254667.8022410696
201,254667.8022410696,0,254667.8022410696
202,256353.21877825903,0,256353.21877825903
203,257516.79922688368,0,257516.79922688368
204,258296.2154553741,0,258296.2154553741
205,258296.2154553741,0,258296.2154553741
206,258873.176872031,0,258873.176872031
207,260911.1397340543,0,260911.1397340543
208,261663.78868653328,0,261663.78868653328
209,262310.5637939721,0,262310.5637939721
210,270663.2963149057,0,270663.2963149057
211,270663.2963149057,0,270663.2963149057
212,270663.2963149057,0,270663.2963149057
213,272422.9041587938,0,272422.9041587938
214,272689.7372349797,0,272689.7372349797
215,272864.8216403176,0,272864.8216403176
216,272864.8216403176,0,272864.8216403176
217,273219.0763043876,0,273219.0763043876
218,273523.9639864817,0,273523.9639864817
219,276107.04921130446,0,276107.04921130446
220,276107.04921130446,0,276107.04921130446
221,276107.04921130446,0,276107.04921130446
222,276107.04921130446,0,276107.04921130446
223,277155.6302933041,0,277155.6302933041
224,281552.54523334414,0,281552.54523334414
225,284323.6854243182,0,284323.6854243182
226,284852.93471651163,0,284852.93471651163
227,286721.0661952321,0,286721.0661952321
