,incomes,costs,profit
0,7299.224272967571,0,7299.224272967571
1,7678.6242729675705,0,7678.6242729675705
2,7678.6242729675705,0,7678.6242729675705
3,7970.880487667344,0,7970.880487667344
4,7970.880487667344,0,7970.880487667344
5,7970.880487667344,0,7970.880487667344
6,9268.010364198857,0,9268.010364198857
7,11646.350826130887,0,11646.350826130887
8,12110.289356097026,0,12110.289356097026
9,12110.289356097026,0,12110.289356097026
10,14554.51216774739,0,14554.51216774739
11,17058.23699057853,0,17058.23699057853
12,17058.23699057853,0,17058.23699057853
13,19248.7207966585,0,19248.7207966585
14,19640.216673599705,0,19640.216673599705
15,23650.308103525247,0,23650.308103525247
16,26971.143423406455,0,26971.143423406455
17,27868.34813685937,0,27868.34813685937
18,27868.34813685937,0,27868.34813685937
19,28365.036470059375,0,28365.036470059375
20,28365.036470059375,0,28365.036470059375
21,28365.036470059375,0,28365.036470059375
22,28986.104985717553,0,28986.104985717553
23,29737.836065493902,0,29737.836065493902
24,29737.836065493902,0,29737.836065493902
25,35830.56143713674,0,35830.56143713674
26,35932.62511273919,0,35932.62511273919
27,36174.94339449129,0,36174.94339449129
28,36174.94339449129,0,36174.94339449129
29,36977.06756640493,0,36977.06756640493
30,43976.218724906445,0,43976.218724906445
31,44725.675160489605,0,44725.675160489605
32,44725.675160489605,0,44725.675160489605
33,44967.87542806356,0,44967.87542806356
34,45420.45092170353,0,45420.45092170353
35,45892.13393745084,0,45892.13393745084
36,46336.7787984684,0,46336.7787984684
37,46336.7787984684,0,46336.7787984684
38,46336.7787984684,0,46336.7787984684
39,46973.65562229124,0,46973.65562229124
40,48993.77134403497,0,48993.77134403497
41,50306.50726777223,0,50306.50726777223
42,51326.93159982297,0,51326.93159982297
43,53955.80754332124,0,53955.80754332124
44,54389.32748828599,0,54389.32748828599
45,57787.259714517204,0,57787.259714517204
46,60892.85428952953,0,60892.85428952953
47,61843.17259904723,0,61843.17259904723
48,61843.17259904723,0,61843.17259904723
49,62388.04638788054,0,62388.04638788054
50,62388.04638788054,0,62388.04638788054
51,63002.17996708495,0,63002.17996708495
52,63615.56694411734,0,63615.56694411734
53,63970.12134564813,0,63970.12134564813
54,63970.12134564813,0,63970.12134564813
55,68723.2940974635,0,68723.2940974635
56,69434.40142055161,0,69434.40142055161
57,69844.66381111293,0,69844.66381111293
58,69844.66381111293,0,69844.66381111293
59,70262.78213933688,0,70262.78213933688
60,75604.02179411803,0,75604.02179411803
61,77129.59927516426,0,77129.59927516426
62,77294.31985986979,0,77294.31985986979
63,77523.63125263416,0,77523.63125263416
64,77889.5466399678,0,77889.5466399678
65,78420.21380965157,0,78420.21380965157
66,78983.45919438683,0,78983.45919438683
67,79448.28337090353,0,79448.28337090353
68,79448.28337090353,0,79448.28337090353
69,79805.41492151876,0,79805.41492151876
70,82440.8676690304,0,82440.8676690304
71,83117.09202561436,0,83117.09202561436
72,83117.09202561436,0,83117.09202561436
73,86402.3302256274,0,86402.3302256274
74,86402.3302256274,0,86402.3302256274
75,89998.62270448588,0,89998.62270448588
76,91951.70525239901,0,91951.70525239901
77,93088.65961689533,0,93088.65961689533
78,93088.65961689533,0,93088.65961689533
79,94122.30509651356,0,94122.30509651356
80,94122.30509651356,0,94122.30509651356
81,94900.42620002094,0,94900.42620002094
82,94900.42620002094,0,94900.42620002094
83,95876.74841987487,0,95876.74841987487
84,95876.74841987487,0,95876.74841987487
85,102455.75972989024,0,102455.75972989024
86,102913.99729249968,0,102913.99729249968
87,103296.39037916422,0,103296.39037916422
88,103296.39037916422,0,103296.39037916422
89,104655.02775803141,0,104655.02775803141
90,110166.40400058535,0,110166.40400058535
91,110878.26018521466,0,110878.26018521466
92,110878.26018521466,0,110878.26018521466
93,111935.68795583659,0,111935.68795583659
94,111935.68795583659,0,111935.68795583659
95,111935.68795583659,0,111935.68795583659
96,111935.68795583659,0,111935.68795583659
97,113310.07683652008,0,113310.07683652008
98,113310.07683652008,0,113310.07683652008
99,114446.98593877204,0,114446.98593877204
100,116784.72912217611,0,116784.72912217611
101,116784.72912217611,0,116784.72912217611
102,117764.79640587886,0,117764.79640587886
103,118926.74737320138,0,118926.74737320138
104,120929.14938030927,0,120929.14938030927
105,123313.4156113827,0,123313.4156113827
106,125521.03142612895,0,125521.03142612895
107,128228.65118993477,0,128228.65118993477
108,128971.69813482733,0,128971.69813482733
109,128971.69813482733,0,128971.69813482733
110,130021.8783193579,0,130021.8783193579
