,incomes,costs,profit
0,6611.2,0,6611.2
1,6850.599999999999,0,6850.599999999999
2,7136.599999999999,0,7136.599999999999
3,7372.599999999999,0,7372.599999999999
4,7372.599999999999,0,7372.599999999999
5,9405.303444574214,0,9405.303444574214
6,9405.303444574214,0,9405.303444574214
7,10238.70336088589,0,10238.70336088589
8,10238.70336088589,0,10238.70336088589
9,15184.482207385092,0,15184.482207385092
10,15657.584726560079,0,15657.584726560079
11,15657.584726560079,0,15657.584726560079
12,17525.242412186675,0,17525.242412186675
13,19374.438218586314,0,19374.438218586314
14,22557.088891218973,0,22557.088891218973
15,23278.735369357408,0,23278.735369357408
16,25767.274617658062,0,25767.274617658062
17,25767.274617658062,0,25767.274617658062
18,27701.31561194024,0,27701.31561194024
19,27701.31561194024,0,27701.31561194024
20,28058.89030995072,0,28058.89030995072
21,28058.89030995072,0,28058.89030995072
22,28557.878883361816,0,28557.878883361816
23,29471.949592775032,0,29471.949592775032
24,35163.43818047303,0,35163.43818047303
25,38699.03726620182,0,38699.03726620182
26,38699.03726620182,0,38699.03726620182
27,38699.03726620182,0,38699.03726620182
28,39152.07799277903,0,39152.07799277903
29,39152.07799277903,0,39152.07799277903
30,43298.61452180875,0,43298.61452180875
31,44227.617792967925,0,44227.617792967925
32,44465.54547021544,0,44465.54547021544
33,44817.220233471555,0,44817.220233471555
34,45103.292531863844,0,45103.292531863844
35,45533.292531863844,0,45533.292531863844
36,45533.292531863844,0,45533.292531863844
37,45982.209287611564,0,45982.209287611564
38,45982.209287611564,0,45982.209287611564
39,50459.7545221268,0,50459.7545221268
40,51497.9580782657,0,51497.9580782657
41,51737.3980392406,0,51737.3980392406
42,52902.088957166,0,52902.088957166
43,56237.78639483551,0,56237.78639483551
44,58901.37905701883,0,58901.37905701883
45,59528.24229792832,0,59528.24229792832
46,61536.7020795356,0,61536.7020795356
47,61917.83122550386,0,61917.83122550386
48,64032.01266342801,0,64032.01266342801
49,64314.63870018951,0,64314.63870018951
50,64901.17600581303,0,64901.17600581303
51,65179.9938313806,0,65179.9938313806
